text,created_at,hashtags
"[10:40PM] #VictoriaIsland #VI #BreakdownReport #IncidentManagement

A Flat-Bed Trailer broke down at Law School inwards Kofo Abayomi, and it took up a better part of the road.

As a result of the quick thinking and action of our Gallant Men, the Truck has been moved off the road https://t.co/WBE8g1tlN2",Sun Jan 19 21:59:12 +0000 2025,"['VictoriaIsland', 'VI', 'BreakdownReport', 'IncidentManagement']"
"[8:45PM] #ThirdMainlandBridge #3MB #TrafficUpdate 

Traffic is good in and out of the Third Mainland Bridge, Driving from Obalende through ilubirin on to Adeniji;
Also good from Osborne to Ilubirin, Adeniji, Adekunle, Unilag Water-Front to Ilaje and the Iyana Oworo Exit Layby. https://t.co/TCUmicNkAe",Sun Jan 19 19:53:24 +0000 2025,"['ThirdMainlandBridge', '3MB', 'TrafficUpdate']"
"[6:00PM] #EkoBridge #Apongbon #AccidentReport #IncidentManagement

A container laden truck ran into the median and the concrete barriers on the road just after the Costain end of the Eko Bridge inwards Apongbon, blocking access to the road with one casualty involved.

This was https://t.co/tSX2bCgwhv",Sun Jan 19 17:48:31 +0000 2025,"['EkoBridge', 'Apongbon', 'AccidentReport', 'IncidentManagement']"
"[5:00PM] #IkoroduRoad #AccidentReport #IncidentManagement 
#AccidentRecovery 

Recovery and evacuation of the remains of the container laden truck that fell on the road at Anthony inwards Maryland is commencing with the crane on ground and all hands on deck to ensure safety and https://t.co/q6bIXqgnNz",Sun Jan 19 16:23:15 +0000 2025,"['IkoroduRoad', 'AccidentReport', 'IncidentManagement', 'AccidentRecovery']"
"[4:30PM] #LagosBadagryExpress #BreakdownReport #IncidentManagement 

A loaded truck broke down at Tipper Garrage Iyana Era inwards Mile 2, taking up a lane on the road.

Efforts are on to get it off the road and our Men are there to ensure safety and good traffic flow. https://t.co/Qcc9dg0BuQ",Sun Jan 19 16:11:37 +0000 2025,"['LagosBadagryExpress', 'BreakdownReport', 'IncidentManagement']"
"[4:05PM]
#Agege
#TrafficReports
Good movement in and outward of Odoeran. 
Connecting Oba Ogunji is fast through to Pen cinema bridge. 
Total underneath the bridge inward Nitel is good. 
Oko oba is also moving fast down to Abattoir. 
Appreciable movement from Fumec onwards Acme https://t.co/3SoiyDgCLp",Sun Jan 19 15:08:37 +0000 2025,"['Agege', 'TrafficReports']"
"[3:45PM]
#Otto_Ijanikin
#BreakdownReports
There's a brokendown flat body carrying Iron metal  having gas problem at Iyana Isashi bus stop outward Isashi road, Badagry expressway. 
The driver is making efforts to get the gas. 
Officers are on ground managing traffic accordingly. https://t.co/YdBkXA8U4w",Sun Jan 19 14:53:23 +0000 2025,"['Otto_Ijanikin', 'BreakdownReports']"
"[9:55AM] #IkoroduRd #TrafficUpdate 

A broken down loaded truck having mechanical problem Palmgroove, on the service lane inward Onipanu. Effort is ongoing for evacuation while our officers are on scene monitoring the situation.

Please drive with caution on approach. https://t.co/3e0D81Z3W0",Sun Jan 19 08:55:48 +0000 2025,"['IkoroduRd', 'TrafficUpdate']"
"[9:40AM] #QuickUpdate #IncidentReport 

A lone accident of a containerized trailer at Mayfair Inwards Ajah. The owner is making efforts for its recovery while our officers are on scene monitoring the situation. https://t.co/rfNLBaKqlz",Sun Jan 19 08:47:01 +0000 2025,"['QuickUpdate', 'IncidentReport']"
"[9:20AM] #Ogudu #IncidentReport 

A broken down loaded 40ft containerized truck having mechanical fault at Ogudu Flyover Inwards Estate, Alapere. The driver has contacted the mechanic for repair while our officers are on scene managing the situation effectively. https://t.co/qkGvurHK2k",Sun Jan 19 08:25:02 +0000 2025,"['Ogudu', 'IncidentReport']"
"[8:20AM] #LagosIbdExp #IncidentReport 

A broken down loaded truck at Estate Alapere inward Tollgate. Tow truck has been contacted for its evacuation while our officers are on scene managing the situation effectively. https://t.co/RwXPf58oy8",Sun Jan 19 07:24:03 +0000 2025,"['LagosIbdExp', 'IncidentReport']"
"[7:53AM] #LagosBdgExp #IncidentReport 

An overnight broken down loaded tanker having shaft problem at Badagry Roundabout, along Lagos Badagry Expressway.
Effort is ongoing for its evacuation while our officers are deployed to ensure free flow of traffic.

Please drive with https://t.co/goDoMDYR57",Sun Jan 19 06:53:11 +0000 2025,"['LagosBdgExp', 'IncidentReport']"
"[7:33AM] #Dopemu #TrafficUpdate 

Presently, the traffic situation at Cement down to Goye junction towards Iyana Ipaja is an appreciable movement likewise the return journey to Goye junction connecting to Akiwowo junction towards Alaguntan junction is also an appreciable one. https://t.co/RGyC6IRwMh",Sun Jan 19 06:33:48 +0000 2025,"['Dopemu', 'TrafficUpdate']"
"[9:20PM] #Apongbon #TrafficUpdate 

Good movement on CMS Bridge inward Offin Canal market down to Ijora Olopa by NEPA intersection.
Good movement on Broad Street down to Apongbon underneath the bridge to connect Offin Canal market and Olowogbowo.
Good movement on Eko Bridge",Sat Jan 18 20:23:11 +0000 2025,"['Apongbon', 'TrafficUpdate']"
"[8:56PM] #AirportRd #TrafficUpdate 

Aswani junction inw Emzor Bent down to Osolo Way is good.
Asa Afariogun Street inward Eleganza, Chivita down to Canoe towards NNPC is good.
Lateef Salami Street connecting Asa Afariogun junction towards 7&amp;8 junction is good.

#FollowLASTMA",Sat Jan 18 20:02:34 +0000 2025,"['AirportRd', 'TrafficUpdate', 'FollowLASTMA']"
"[8:22PM] #LagosIsland #TrafficUpdate 

Good movement from Adekunle intersection on 3rd Mainland Bridge.
Inward Adeniji Adele Road, Ilubinrin, Sura junction down to Obalende Bridge is good.

Obalende Bridge descending Flag House enroute CMS Bridge down to UBA connecting Apongbon",Sat Jan 18 19:26:16 +0000 2025,"['LagosIsland', 'TrafficUpdate']"
"[7:52PM] #PWD #TrafficUpdate 

Movement from Bolade Oshodi intersection inw Cement, Sule junction is very good.
Movement through Ladipo, Shogunle, PWD , Airport B/stop, National down to Ile Zik and Mangoro is good.

Cement inw Sule junction to Bolade Oshodi is now good.",Sat Jan 18 18:55:48 +0000 2025,"['PWD', 'TrafficUpdate']"
"[7:48PM] #IyanaIba #TrafficUpdate 

Free flow of movement from Agbara Customs Checkpoint down to Iyana Era.
Iyana Isashi is also good.

Afromedia down to Franklass on both the service lane and the main carriageway is good, likewise movement ascending Iyana Iba flyover inward",Sat Jan 18 18:52:23 +0000 2025,"['IyanaIba', 'TrafficUpdate']"
"[7:14PM] #Marina #TrafficUpdate 

Good movement on the entire stretch of inner Marina Road.

Movement from State House inw Force Road is good.

Onikan roundabout inw TBS down to Water Board connecting Nitel intersection is good.

Good movement from Zone2 U/bridge towards Flag",Sat Jan 18 18:17:38 +0000 2025,"['Marina', 'TrafficUpdate']"
"[7PM] #Ajegunle #TrafficUpdate 

Movement from Ojo Road and Otto Wharf inw Boundary is good.

Mobil Road inward and outward is good.

Movement out of Apapa from Point Road to Iganmu through the Marine Bridge is also good.

Officers are on ground doing the needful.

#FollowLASTMA",Sat Jan 18 18:07:57 +0000 2025,"['Ajegunle', 'TrafficUpdate', 'FollowLASTMA']"
"[6:50PM] #Agege #TrafficUpdate 

Old Abeokuta Road from Total underneath the bridge is busy due to alternation and commercial activities.
Approaching Nitel down to Oko Oba enroute Abbatoir is good.
Old Ipaja Road from Okekoto inward Shofunde, Agbotikuyo is good down to Olufunlayo",Sat Jan 18 18:04:02 +0000 2025,"['Agege', 'TrafficUpdate']"
"[6:00PM] #Iju_Ishaga #TrafficUpdate 

Movement from Ishaga towards Fagba, including the Jonathan Coker to Amala Junction stretch, is currently experiencing smooth traffic flow. Similarly, the return journey to Fagba is unobstructed.
Traffic flow between Fagba and Pen Cinema is https://t.co/zY5PQ4NDvA",Sat Jan 18 17:02:01 +0000 2025,"['Iju_Ishaga', 'TrafficUpdate']"
"[5:51PM] #LekkiEpeExp #TrafficUpdate 

Steady movement from Jakande roundabout inward Chisco  down to Ikate.
Movement from Ikate inward Marwa is unimpeded at present. 

Return Journey from Marwa inward Ikate down to Ajah roundabout inward Igbo Efon and Chevron is good. 
There are https://t.co/Meqm2unADf",Sat Jan 18 16:54:53 +0000 2025,"['LekkiEpeExp', 'TrafficUpdate']"
"[5:43PM] #LagosBadagryExp #Festac #IncidentReport 

A container laden truck has veered off the road at First gate inwards Festac gate, due to a braking system failure. Thankfully, there were no casualties involved in the mishap. Though the development has no impact on traffic on https://t.co/JFSWgKk7hm",Sat Jan 18 16:51:03 +0000 2025,"['LagosBadagryExp', 'Festac', 'IncidentReport']"
"[5:31PM] #Ketu #TrafficUpdate 

Good movement from Ojota towards the Interchange on both service lane and main carriage way.
Movement from the Interchange connecting the overhead bridge inward 7up, Toll gate is unimpeded. 

Journeying from the Interchange inward Tipper Garage https://t.co/poTxOc4kTv",Sat Jan 18 16:36:45 +0000 2025,"['Ketu', 'TrafficUpdate']"
"[5:30PM] #Dopemu #TrafficUpdate 

Vehicular movement from Cement towards Dopemu, passing beneath the bridge and continuing towards Iyana Ipaja, is currently flowing smoothly. Similarly, traffic from Goye intersection towards Alaguntan, Alimosho Road, Akiwowo, and Cash Street, https://t.co/iVyEHLJ6WR",Sat Jan 18 16:31:37 +0000 2025,"['Dopemu', 'TrafficUpdate']"
"[5:15PM,] #PWD #TrafficUpdate 

 Vehicles traveling westbound from the Bolade Oshodi intersection towards Cement, Sule junction are experiencing minimal congestion. This smooth flow extends through Ladipo, Shogunle, PWD, Airport Bstop, National, Ikeja Overpass Bridge, Ajayi Farm, https://t.co/uQUZRbKC6B", ,"['PWD', 'TrafficUpdate']"
"[4:36PM] #Dopemu #BreakdownReport 

A breakdown incident involving a long container truck with gear issues has occurred at the Egbeda Ogunlana junction en route Akowonjo roundabout. Efforts are now being made towards evacuation as a towing vehicle is already en-route. 
Our https://t.co/Ec7xezMwMn",Sat Jan 18 15:40:31 +0000 2025,"['Dopemu', 'BreakdownReport']"
"[4:00PM] #EbuteEro #Apongbon #TrafficUpdate 

 Vehicular movement from the foot of the CMS bridge towards Offin Canal market is steady, primarily due to the influx and outflow of vehicles at the market itself. However, the stretch from Offin Canal market towards Ijora Olopa by https://t.co/lpJIfLmme9",Sat Jan 18 15:04:00 +0000 2025,"['EbuteEro', 'Apongbon', 'TrafficUpdate']"
"[3:25PM] #Adekunle #BreakdownReport 

A mini truck has suffered a problem related to shaft, and has broken down on the Third Mainland Bridge by Adekunle inward Iyana Oworo. Our men are on ground controlling resultant traffic, while a towing van is en-route for evacuation purpose. https://t.co/a1mEB2AtkU",Sat Jan 18 14:29:03 +0000 2025,"['Adekunle', 'BreakdownReport']"
"[3:10PM] #PenCinema #BreakdownReport 

A loaded Mini Truck with mechanical fault has broken down at Okekoto Roundabout inward Pen Cinema Bridge. The said impedement is disrupting the smooth flow of traffic in the area. However, earnest effort aimed at evacuation has commenced, https://t.co/f2g0u8wveY",Sat Jan 18 14:14:29 +0000 2025,"['PenCinema', 'BreakdownReport']"
"[3:02PM] #Ogudu #Ifako #TrafficUpdate 

Good traffic movement is observed at Carwash connecting Ifako Ogudu. Movement from NNPC filling station is a steady movement down to Alapere due to the fuel queue at MRS filling station at Alapere.  Traffic from  Alapere enroute Ojota https://t.co/0eVE0Zt8sh",Sat Jan 18 14:06:32 +0000 2025,"['Ogudu', 'Ifako', 'TrafficUpdate']"
"[2:34PM] #Imot #Ikorodu  #TrafficUpdate 

Smooth movement is observed from Sabo Roundabout through Sabo Market Gate towards Itamaga, and the return journey from Itamaga towards Alaka, back to Sabo Roundabout is also clear.
Furthermore, traffic flow from Itamaga towards Lucky https://t.co/9MPMV3AwS9",Sat Jan 18 13:38:27 +0000 2025,"['Imot', 'Ikorodu', 'TrafficUpdate']"
"[2:21PM] #OkotaIsolo #TrafficUpdate 

 The Cele stretch towards Pako experiences smooth flow in both directions. Ago Palace Road, both inbound and outbound has encouraging traffic movement at Apple Junction. Nwachukwu Drive, connecting to Cele, is clear in both directions.

 Cele https://t.co/E2L3kEwkCL",Sat Jan 18 13:23:57 +0000 2025,"['OkotaIsolo', 'TrafficUpdate']"
"[11:50AM] #CMS
#CathedralChurch
#AccidentReport

A mini tanker had a failed brake and collided with another vehicle at CMS by the Cathedral church.

The area  is cordoned off and LASTMA officials including men of Nigerian Police force are onground to maintain decorum.

The victim https://t.co/xPXfFsiMuj",Sat Jan 18 11:02:06 +0000 2025,"['CMS', 'CathedralChurch', 'AccidentReport']"
"[9:43AM] #Ikorodu
#Ogolonto
#AuntyKenny
#BreakdownReport

Video of a faulty containerized truck at Aunty Kenny Inward Ogolonto.
A Tow vehicle has been contacted and the owner is also making an effort to rectify the fault.
#FollowLASTMA https://t.co/5V778BLjNk",Sat Jan 18 08:46:59 +0000 2025,"['Ikorodu', 'Ogolonto', 'AuntyKenny', 'BreakdownReport', 'FollowLASTMA']"
"[8;48AM] #Mile12
#BreakdownReport

Traffic moves steadily connecting Mile12 bridge inward Ketu due to a faulty truck on Mile12 bridge.

The owner is making an effort to  rectify the fault and move it off the location.
#FollowLASTMA https://t.co/ip6DqOdxBO",Sat Jan 18 07:51:24 +0000 2025,"['Mile12', 'BreakdownReport', 'FollowLASTMA']"
"[8:40AM #LekkiEpeExpWay
#OsapaLondon
#BreakdownReport
This is a containerized truck with a tyre problem at Osapa London Inward Jakande on Lekki Epe express way.
It took almost 40% of the road.
Repair is currently ongoing.
#FollowLASTMA https://t.co/RuqhoRuz4W",Sat Jan 18 07:45:44 +0000 2025,"['LekkiEpeExpWay', 'OsapaLondon', 'BreakdownReport', 'FollowLASTMA']"
"[8:38AM] #LagbadgryExpWay
#Agbara
#TrafficUpdate

Steady Movement from Agbara custom check point to Agbara bus stop down to Ajibade. 
The return journey from Ajibade to Agbara Custom check point is good as well.
Movement from Odofa Enroute Ibiye, Magbon down to Oko-Afo is https://t.co/94xxYvYFyD",Sat Jan 18 07:41:27 +0000 2025,"['LagbadgryExpWay', 'Agbara', 'TrafficUpdate']"
"[8:27AM] #LagIbdExpWay
#3MB
#TrafficUpdate

It's very free coming Inward Berger from Opic-Kara end down to Iyana Oworo.
Same as the Third mainland bridge.
#FollowLASTMA https://t.co/RRq32aBoXK",Sat Jan 18 07:29:40 +0000 2025,"['LagIbdExpWay', '3MB', 'TrafficUpdate', 'FollowLASTMA']"
"[7:20AM] #GbagadaOshodiExpWay
#Trem
#AccidentReport

There is a fallen mini truck on Gbagada Oshodi express way by Trem Inward Gbagada.

Men of LRU have been informed and our personnel are also at the location to monitor the traffic situation.
#FollowLASTMA https://t.co/48MDaiFhBT",Sat Jan 18 06:28:56 +0000 2025,"['GbagadaOshodiExpWay', 'Trem', 'AccidentReport', 'FollowLASTMA']"
"[6:49AM] #FunsoWilliamsAvenue
#StadiumHotel
#AccidentReport

A 40ft container fell on the BRT corridor at Stadium hotel inward Ojuelegba with no injured person.
Men of LASTMA and Nigerian Police officers are also on ground to monitor the situation, as recovery is expected to be https://t.co/HUijspNkjw",Sat Jan 18 05:58:37 +0000 2025,"['FunsoWilliamsAvenue', 'StadiumHotel', 'AccidentReport']"
"[6:40AM] #AgegeMotorRd
#TrafficUpdate

Coming from Cement,Sule junction enroute  Ikeja Along is very free for now.

Proceeding towards National down to Bolade-Oshodi is also looking good.

The stretch of return journey back to Cement is also very free.
#FollowLASTMA https://t.co/srRBZ0j8cN",Sat Jan 18 05:52:28 +0000 2025,"['AgegeMotorRd', 'TrafficUpdate', 'FollowLASTMA']"
"[6:35AM] #V_Island
#KofoAbayomi
#BreakdownReport

A Sienna car developed a wheel problem on Ozumba Mbadiwe at Kofo Abayomi inward Bonny camp, very close to the roundabout.
It's expected to be evacuated shortly.
#FollowLASTMA https://t.co/Fak2S9mTqq",Sat Jan 18 05:46:45 +0000 2025,"['V_Island', 'KofoAbayomi', 'BreakdownReport', 'FollowLASTMA']"
"[9:15PM] #Apongbon #EkoBridge #TrafficUpdate 

Traffic is good from Broad Street to Apongbon, on to the Eko Bridge down to Costain.

@Sola_Giwa @Mr_JAGs @GoldmyneTV @gm_lastma @followlasg @gboyegaakosile @lagosMOT1 @TrafficChiefNG @lagostraffic961 @thecableng @daily_trust https://t.co/QJeums1ViP",Fri Jan 17 20:41:53 +0000 2025,"['Apongbon', 'EkoBridge', 'TrafficUpdate']"
"[9:00PM] #Egbeda #AccidentReport #AccidentRecovery #IncidentManagement 

The truck conveying foods items that fell at Ponle inwards Egbeda has been recovered and evacuated from the scene.

The road will be opened when it is deemed safe by our Men.

@Sola_Giwa @Mr_JAGs @GoldmyneTV https://t.co/Bz4dnP8nKa",Fri Jan 17 20:34:30 +0000 2025,"['Egbeda', 'AccidentReport', 'AccidentRecovery', 'IncidentManagement']"
